id,date,type,name,duration_s,distance_km,eq_distance_km,elevation_m,elevation_per_km,pace_s_km,eq_pace_s_km,avg_hr,max_hr,cadence,VO2max,aerobic_effect,anaerobic_effect,calories,is_trail,month,riegel_factor,difficulty_index,log_eq_distance,relative_elevation,avg_power,norm_power,training_load,grade_adj_pace_s_km,stride_length,pct_zone1,pct_zone2,pct_zone3,pct_zone4,pct_zone5,fastest_1km,fastest_5km,fastest_10km,trimp,ATL,CTL,TSB,load_7d,load_28d,rest_days
10377317138,2023-01-25 11:53:32,running,Granges-Paccot Course à pied,2265.595947265625,6.7751201171875,7.9151201171875,114.0,16.8262699447643,334.4,286.236458035038,149.0,171.0,161.03125,56.0,3.4000000953674316,0.0,460.0,0,1,7.599272521441079,8.961175040100487,2.0687748691101158,16.8262699447643,319.0,329.0,105.5323486328125,323.6,111.17963472606229,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,74.73852140292746,27.479499626416203,27.58181998780345,0.1023203613872461,192.3564973849134,685.7705232829153,2.0
10422506352,2023-02-01 11:56:44,running,Granges-Paccot Course à pied,2190.719970703125,6.50381005859375,8.26381005859375,176.0,27.061060888062684,336.8,265.0980546709128,150.0,176.0,156.09375,56.0,3.4000000953674316,0.0,448.0,0,2,7.277092918808968,9.380179433416608,2.1118857473559256,27.061060888062684,319.0,329.0,103.30526733398438,322.1,113.36946220373432,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,73.9709009324599,27.350123881139343,29.822913605700187,2.472789724560844,191.4508671679754,877.2213904508908,4.0
10431709008,2023-02-02 16:40:03,running,Granges-Paccot Course à pied,5001.9521484375,14.921490234375,18.761490234375,384.0,25.7346949914808,335.2,266.60740090213466,165.0,180.0,162.53125,56.0,4.699999809265137,0.20000000298023224,1051.0,0,2,17.548537616330453,22.36986543042363,2.9318063772235163,25.7346949914808,319.0,329.0,221.74203491210938,326.1,109.83765398259844,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,237.10794129271275,61.22268692295545,32.269150049022954,-28.953536873932492,428.5588084606881,1041.2484423174087,1.0
10490538196,2023-02-07 12:01:02,running,Granges-Paccot Course à pied,2057.99609375,6.6807099609375,8.5407099609375,186.0,27.841352354398385,308.1,240.96311701985218,151.0,173.0,164.09375,56.0,3.4000000953674316,0.0,429.0,0,2,7.487071396662181,9.713675968681608,2.144844137944311,27.841352354398385,319.0,329.0,105.7933349609375,297.4,118.3922959028646,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,71.11990892893623,54.599821593444126,31.467086758439873,-23.132734835004253,382.1987511541089,1112.368351246345,4.0
10495760711,2023-02-12 13:11:18,running,Belmont-Broye Course à pied,2750.283935546875,9.0603203125,11.2603203125,220.0,24.281702237003554,303.6,244.24562172479276,166.0,178.0,163.1875,56.0,4.099999904632568,0.0,608.0,0,2,10.341229223714132,13.020983523900876,2.4212850692429946,24.281702237003554,319.0,329.0,166.16482543945312,306.4,121.0087196226112,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,133.27364079880635,29.199078532534656,31.398163844555857,2.1990853120212,204.3935497277426,896.8067561687526,5.0
10568176267,2023-02-23 12:19:57,running,Granges-Paccot Course à pied,2047.7769775390625,6.86539990234375,7.61539990234375,75.0,10.924345422965976,298.2,268.89946736859207,153.0,176.0,163.5,56.0,3.700000047683716,0.0,442.0,0,2,7.706652733978808,8.601897771780896,2.0301725000495106,10.924345422965976,319.0,329.0,123.35700988769531,298.2,123.02772736579544,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,74.1070062675234,22.18398384110814,41.39109200702707,19.207108165918928,155.287886887757,1274.145789113214,5.0
10587107339,2023-02-26 11:38:37,running,Montagny Course à pied,2507.48095703125,7.9906298828125,10.3606298828125,237.0,29.659739404246064,313.8,242.02012670976413,161.0,178.0,162.15625,56.0,4.0,0.0,546.0,0,2,9.05181930783869,11.920907801142855,2.3380130344823984,29.659739404246064,319.0,329.0,149.20059204101562,296.7,117.69693416492788,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,108.7669121506438,35.13651846294333,39.208740458194754,4.072221995251425,245.95562924060332,1265.4327350283424,2.0
10633088170,2023-03-05 10:00:30,running,Payerne Course à pied,2590.60107421875,10.0483896484375,10.1983896484375,15.0,1.492776506963229,257.8,254.02060163642182,178.0,188.0,168.59375,56.0,5.0,1.899999976158142,645.0,0,3,11.540437026468323,11.723127733867464,2.322229830222078,1.492776506963229,319.0,329.0,297.376953125,258.2,138.02531462494613,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,162.6694525740526,49.314261925451994,42.925025146308315,-6.38923677914368,345.19983347816395,1299.5537262813336,6.0
10687266113,2023-03-13 16:29:01,running,Montagny Course à pied,2589.22802734375,8.3812001953125,10.921200195312501,254.0,30.305922073315823,308.9,237.08273642443393,167.0,182.0,161.21875,56.0,4.300000190734863,0.0,589.0,0,3,9.521482801881499,12.605689058168238,2.390705872272968,30.305922073315823,319.0,329.0,179.2761688232422,299.8,120.35523891987361,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,128.25299873679526,18.321856962399316,41.402037315316704,23.080180352917388,128.2529987367952,1223.4131752903863,8.0
10705506965,2023-03-16 11:29:58,running,Granges-Paccot Course à pied,2023.510986328125,5.822830078125,7.132830078125,131.0,22.497651183766482,347.5,283.68977869441176,146.0,178.0,161.53125,56.0,3.0999999046325684,0.0,397.0,0,3,6.472054469828685,8.025231901164293,1.9647080810753814,22.497651183766482,319.0,329.0,79.81224060058594,334.9,106.88566447171057,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,62.21391448008806,27.20955903098332,35.47668189281469,8.267122861831368,190.46691321688326,799.7215457334482,2.0
10778145578,2023-03-22 11:45:39,running,Granges-Paccot Course à pied,2867.242919921875,8.04156005859375,9.50156005859375,146.0,18.15568110369015,356.5,301.76548927126737,150.0,179.0,155.9375,56.0,3.4000000953674316,0.0,553.0,0,3,9.112986531752684,10.875835068422182,2.2514560018184886,18.15568110369015,269.0,288.0,99.8232421875,352.1,107.61963094130323,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,96.8140815874179,22.718285152500844,36.088447908492824,13.37016275599198,159.0279960675059,878.4364575230686,6.0
10886889965,2023-04-01 14:16:19,running,Montagny Course à pied,1953.81298828125,6.461240234375,8.031240234375,157.0,24.298740536643535,302.4,243.27662120211724,167.0,178.0,162.84375,56.0,4.0,0.0,444.0,0,4,7.226613734245864,9.100590523502376,2.0833389661414468,24.298740536643535,327.0,337.0,144.463134765625,289.8,121.66789918797201,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,96.77879741439304,31.396537440577706,26.14790999064554,-5.248627449932165,219.77576208404395,852.2565903665093,5.0
10886895696,2023-04-06 12:07:48,running,Fribourg Course à pied,2239.386962890625,6.465740234375,7.235740234374999,77.0,11.908922599554927,346.4,309.48968458706094,151.0,174.0,162.296875,56.0,3.4000000953674316,0.0,456.0,0,4,7.231948881421116,8.148017351428022,1.9790326678249526,11.908922599554927,277.0,284.0,95.53738403320312,338.8,106.74069488507129,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,77.3883863730868,24.881026255354254,24.72409259262476,-0.15693366272949305,174.1671837874798,584.445143261432,4.0
10887354954,2023-04-09 06:33:16,running,Le Mouret Course à pied,2823.01904296875,7.86481982421875,11.104819824218751,324.0,41.196112211278084,358.9,254.2156547927022,148.0,175.0,155.40625,55.0,3.5,1.2000000476837158,536.0,0,4,8.900821762625288,12.830459422191016,2.4073792324708467,41.196112211278084,235.0,258.0,116.02601623535156,316.9,108.63083454692197,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,90.97534204147284,24.051961202079944,24.30048378050164,0.24852257842169578,168.3637284145596,675.4204853029049,2.0
10887369743,2023-04-12 06:42:07,running,Le Mouret Course à pied,2809.27294921875,6.57091015625,8.830910156249999,226.0,34.39401766664507,427.5,318.11816670227495,139.0,173.0,150.8125,55.0,3.200000047683716,0.0,471.0,0,4,7.356700248148933,10.063887987138886,2.17825808475696,34.39401766664507,225.0,262.0,78.41485595703125,393.2,92.75496167187467,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,73.02811791245936,34.484549475288425,26.039248492703056,-8.445300982585369,241.39184632701895,620.1956044785691,3.0
10946613631,2023-04-17 19:15:01,running,Montagny Course à pied,1895.345947265625,6.54422998046875,8.03422998046875,149.0,22.768148497942523,289.6,235.90884899650865,165.0,185.0,160.625,56.0,4.199999809265137,0.4000000059604645,423.0,0,4,7.325041108295945,9.104181660547386,2.083711161425902,22.768148497942523,343.0,355.0,158.2292022705078,281.4,128.8563464097233,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,89.8452368709729,23.267622111918886,19.959377144912793,-3.308244967006093,162.8733547834322,647.8269268694538,5.0
10956402138,2023-04-22 10:29:18,running,Montagny Course à pied,2635.722900390625,8.2700595703125,10.1600595703125,189.0,22.853523410939385,318.7,259.4200242774321,166.0,182.0,160.59375,56.0,4.400000095367432,0.0,587.0,0,4,9.387698996762348,11.676428641793024,2.3184643053528813,22.853523410939385,314.0,326.0,174.3923797607422,308.9,117.16716208459343,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,127.72222625152341,31.081066160356606,23.000382531853823,-8.080683628502783,217.56746312249624,678.7350715335593,4.0
10973566938,2023-04-24 17:58:22,running,Gibloux Course à pied,3561.110107421875,8.6763798828125,13.696379882812499,502.0,57.85823197926573,410.5,260.00374828174046,164.0,179.0,138.59375,55.0,4.400000095367432,0.4000000059604645,757.0,0,4,9.877314273438047,16.0251513780875,2.6171315557855017,57.85823197926573,248.0,281.0,178.71510314941406,335.0,103.90843181622608,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,165.1207474213101,41.83471052469049,23.87818607196132,-17.956524452729173,292.84297367283347,720.8588542852184,2.0
11011413432,2023-04-30 09:04:22,running,Montagny Course à pied,2068.110107421875,7.1194599609375,8.7994599609375,168.0,23.59729542995808,290.5,235.02693535769404,167.0,183.0,163.609375,56.0,4.300000190734863,0.30000001192092896,464.0,0,4,8.00928734792915,10.025900279654245,2.1746903515257796,23.59729542995808,339.0,355.0,168.52276611328125,286.1,126.23314967911716,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,102.44031046845971,38.22300826996711,24.835957405017787,-13.387050864949323,267.56105788976976,726.5203673392851,5.0
11042535280,2023-05-04 11:45:21,running,Granges-Paccot Course à pied,2802.81591796875,8.038009765625,9.528009765625,149.0,18.536926968813457,348.7,294.1659367395596,154.0,178.0,157.34375,56.0,3.5999999046325684,0.0,553.0,0,5,9.108721868704018,10.907929571943377,2.2542358569921253,18.536926968813457,277.0,298.0,109.43946838378906,345.9,109.37760161147298,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,103.78389592001167,46.40726891557523,27.82635003247372,-18.58091888310151,324.8508824090266,871.5425529067653,1.0
11112889834,2023-05-08 08:11:10,running,Stockholm Course à pied,2612.5859375,8.85473046875,9.71473046875,86.0,9.712322730037926,295.1,268.93035745089105,164.0,179.0,163.6875,56.0,4.300000190734863,0.0,576.0,0,5,10.092665202078209,11.134650792149767,2.273643338620553,9.712322730037926,312.0,321.0,167.30885314941406,300.8,124.14585202933563,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,121.13979340411849,49.07862362066934,27.782131669008656,-21.296491951660684,343.55036534468536,901.7070042694108,3.0
11151414670,2023-05-19 17:55:48,running,Montagny Course à pied,1534.074951171875,5.5388701171875,6.7988701171875,126.0,22.748321829936618,276.9,225.63674915538442,158.0,180.0,161.921875,56.0,3.5999999046325684,0.0,335.0,0,5,6.137993896341555,7.627512874304909,1.9167564391389533,22.748321829936618,350.0,365.0,115.64776611328125,275.6,133.64896432469894,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,62.20969511756567,44.98998851577195,31.13362537907828,-13.85636313669367,314.92991961040366,1053.7635690963825,1.0
11287912673,2023-05-25 11:49:17,running,Granges-Paccot Course à pied,2030.5799560546875,6.851240234375,7.651240234375,80.0,11.67671797561744,296.4,265.3922624115014,154.0,181.0,163.640625,56.0,3.5999999046325684,0.30000001192092896,430.0,0,5,7.689805368570421,8.644815890378037,2.0348677568385933,11.67671797561744,322.0,331.0,122.00192260742188,301.1,123.65324406838853,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,75.18920435173267,61.191791824774974,35.946229848171775,-25.2455619766032,428.34254277342484,1127.053443079408,3.0
11298369195,2023-06-08 16:58:09,running,Montagny Course à pied,2081.549072265625,7.08891015625,8.63891015625,155.0,21.86513816419903,293.6,240.95042483567036,170.0,184.0,161.515625,56.0,4.099999904632568,0.800000011920929,479.0,0,6,7.972861879927136,9.83210470551033,2.1562764355368143,21.86513816419903,331.0,341.0,180.0369415283203,293.6,126.43389056660483,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,110.07841835266059,50.09398705136131,37.82522966577948,-12.268757385581829,350.6579093595292,1142.668970149593,1.0
11407127498,2023-06-23 15:50:36,running,Montagny Course à pied,2177.197021484375,7.03541015625,8.585410156250001,155.0,22.031409194004656,309.5,253.59266265216468,160.0,174.0,161.09375,56.0,3.5999999046325684,0.0,474.0,0,6,7.909094900934862,9.767574011811579,2.1500642691255036,22.031409194004656,320.0,332.0,128.18722534179688,302.9,120.34623380740521,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,92.35080805785714,57.41866818258522,45.815749591435264,-11.602918591149958,401.93067727809654,1243.198715574018,2.0
11427002553,2023-06-26 11:55:48,running,Granges-Paccot Course à pied,2107.305908203125,6.48535986328125,7.72535986328125,124.0,19.119987574176424,324.9,272.77770168599926,153.0,177.0,160.5625,56.0,3.299999952316284,0.0,431.0,0,6,7.255212284435466,8.733610954691843,2.0445084059423246,19.119987574176424,298.0,305.0,98.67597961425781,324.8,115.00661453701404,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,76.26129889128471,117.04236087856546,54.494179259702996,-62.548181618862465,819.2965261499583,1744.3904835921333,1.0
11471923859,2023-07-02 16:43:51,running,Montagny Course à pied,1958.9200439453125,6.70793017578125,8.22793017578125,152.0,22.65974689909426,292.1,238.0817535024003,163.0,177.0,161.640625,56.0,3.5,0.30000001192092896,434.0,0,7,7.519411379526137,9.337014502393272,2.107534485583246,22.65974689909426,340.0,348.0,133.4842987060547,281.9,127.21311355869642,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,88.84069780963604,118.11625989997937,54.26499067894407,-63.851269221035295,826.8138192998556,2092.9921106401175,0.0
11484487034,2023-07-04 12:07:03,running,Granges-Paccot Course à pied,2102.639892578125,6.78464990234375,7.56464990234375,78.0,11.496540149117346,309.9,277.9560085030063,149.0,166.0,162.078125,57.0,3.200000047683716,0.0,434.0,0,7,7.610603366808546,8.5411463483248,2.023486067563186,11.496540149117346,311.0,318.0,99.19752502441406,310.7,119.43749080960629,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,69.36285210245163,60.63194089007498,55.91648715757387,-4.7154537325011106,424.42358623052485,2041.890233109142,1.0
11574166351,2023-07-13 16:33:34,running,Montagny Course à pied,2191.376953125,7.628669921875,9.168669921875,154.0,20.18700528101357,287.3,239.00707210505203,157.0,172.0,162.859375,57.0,3.5999999046325684,0.0,472.0,0,7,8.61778695892654,10.472363742823388,2.215792229060517,20.18700528101357,298.0,300.0,121.80039978027344,304.7,128.22425343747418,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,86.87846211611777,52.546897869178665,60.24245828159095,7.695560412412284,367.82828508425064,1799.8635030546995,5.0
11610500163,2023-07-21 14:56:03,running,Montagny - Sprint,2611.72998046875,8.2938203125,8.9338203125,64.0,7.716588687548806,314.9,292.3418973196132,152.0,181.0,162.265625,56.0,3.5999999046325684,2.4000000953674316,539.0,0,7,9.416291605641813,10.188246546841084,2.1898441099562276,7.716588687548806,305.0,317.0,165.4990692138672,313.6,117.51831893346815,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,92.36530553739452,18.15105008314306,54.91863545355458,36.767585370411524,127.05735058200142,1524.9901763586042,7.0
11610501942,2023-07-21 15:47:25,running,Belmont-Broye Course à pied,817.875,2.480840087890625,2.940840087890625,46.0,18.54210604888776,329.7,278.1093073940776,160.0,172.0,160.71875,56.0,2.5999999046325684,0.0,174.0,0,7,2.6198395693060226,3.137470813036616,1.078695284713982,18.54210604888776,305.0,314.0,50.20970153808594,329.1,113.22346181124175,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,34.69204504460689,18.15105008314306,54.91863545355458,36.767585370411524,127.05735058200142,1524.9901763586042,0.0
11712465805,2023-08-04 14:54:27,running,Montagny - Sprint,3347.79296875,11.1878203125,12.457820312499999,127.0,11.351630295501316,299.2,268.730234083636,165.0,182.0,161.03125,56.0,4.699999809265137,2.0999999046325684,743.0,0,8,12.932134460928456,14.493343529050623,2.5223485632650995,11.351630295501316,323.0,331.0,219.04428100585938,298.6,124.37572866241074,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,158.6957002262594,22.670814318037056,40.087758966306275,17.41694464826922,158.6957002262594,653.5813358925116,13.0
11734384763,2023-08-07 17:02:17,running,Granges-Paccot Course à pied,2907.281005859375,8.759849609375,10.149849609375,139.0,15.867852326053509,331.9,286.43587025900746,143.0,164.0,160.78125,57.0,3.5,0.0,564.0,0,8,9.978067767790781,11.663991212525804,2.3174588885676815,15.867852326053509,299.0,305.0,99.93161010742188,323.9,112.38920257429254,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,83.23491842093108,42.7476262515376,31.50075695479172,-11.246869296745885,299.2333837607632,513.1691964588824,0.0
11757061383,2023-08-09 10:02:50,running,Montagny Course à pied,2076.22802734375,7.03322021484375,8.61322021484375,158.0,22.464816282381985,295.2,241.0513113046436,161.0,182.0,163.4375,56.0,4.0,0.20000000298023224,458.0,0,8,7.906485314599058,9.801114979674422,2.1532982572084762,22.464816282381985,334.0,348.0,142.580322265625,290.2,124.34908594198957,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,90.06046918185538,55.613407563231235,31.157216067604654,-24.45619149562658,389.2938529426186,603.2296656407378,1.0
11793502455,2023-08-15 12:20:13,running,Montagny Course à pied,2060.156005859375,6.53947998046875,8.08947998046875,155.0,23.702190459017142,315.1,254.67100615038518,164.0,179.0,161.90625,56.0,3.799999952316284,0.0,453.0,0,8,7.319405490535779,9.170559666020763,2.0905644497051084,23.702190459017142,315.0,325.0,126.37158203125,306.7,117.59245293407692,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,95.52484737358373,77.2265056287151,31.778679972095738,-45.447825656619365,540.5855394010057,966.8762737437703,4.0
11878784209,2023-08-26 16:04:04,running,Montagny Course à pied,3688.2529296875,12.27416015625,14.41416015625,214.0,17.435001440080708,300.5,255.87706045351996,168.0,182.0,162.546875,56.0,4.699999809265137,0.4000000059604645,824.0,0,8,14.266955049066373,16.91674114079797,2.6682110675998105,17.435001440080708,327.0,335.0,212.02294921875,293.3,122.7958280546373,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,186.73221307472042,60.44821091807879,42.01447652596666,-18.433734392112136,423.13747642655153,1637.5506635085983,6.0
11907871062,2023-08-30 12:09:26,running,Montagny Course à pied,2626.362060546875,9.00766015625,11.377660156249998,237.0,26.31093934372698,291.5,230.83498931053558,163.0,176.0,164.15625,57.0,4.099999904632568,0.5,586.0,0,8,10.277529030302656,13.16485666396045,2.4316517973861624,26.31093934372698,339.0,351.0,170.59767150878906,280.3,125.33725272524478,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,119.11044500305893,43.69180829682562,44.85043950222997,1.1586312054043475,305.84265807777933,1756.6611085116572,3.0
12637602342,2023-10-26 17:43:55,running,Course à pied,2071.991943359375,7.4724501953125,8.2924501953125,82.0,10.973642895798617,277.3,249.86486437152396,167.0,184.0,164.34375,57.0,4.400000095367432,1.7000000476837158,473.0,0,10,8.430839291116936,9.414642734547893,2.1153454858291743,10.973642895798617,321.0,327.0,190.46034240722656,299.45000000000005,131.6152793179611,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,102.63259059764532,14.661798656806473,12.95537294532296,-1.7064257114835133,102.63259059764532,544.1256637035643,14.0
12744533200,2023-11-15 17:58:29,running,Fribourg Course à pied,3021.47705078125,10.9003203125,12.3603203125,146.0,13.394101807501357,277.2,244.4497370934334,166.0,184.0,166.296875,55.0,5.0,2.0999999046325684,684.0,0,11,12.580144098626413,14.37313514121753,2.5144913669445597,13.394101807501357,347.0,357.0,263.31610107421875,277.4,130.1693284085956,0.0,0.0,0.0,0.0,0.0,269.66949462890625,1485.491943359375,3111.4970703125,146.41515442935034,23.012990085847314,16.79087129296418,-6.222118792883133,161.0909306009312,263.7235211985765,4.0
